name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency,snapshot_date
VisionTek 900849 8 GB,61.24,"3,1866","1,8",7.655,Green / Black,13.934,13.0,2024-03-27
Crucial CT2K8G3ERSLS4160B 16 GB,231.25,"3,1600","2,8",14.453,Green / Black,13.75,11.0,2024-03-27
Kingston ValueRAM 16 GB,59.99,"4,2400","1,16",3.749,Green / Black,14.167,17.0,2024-03-27
Kingston KCS-UC426/16G 16 GB,55.99,"4,2666","1,16",3.499,Green / Black,14.254,19.0,2024-03-27
G.Skill Ripjaws 32 GB,940.38,"4,2666","4,8",29.387,Green,14.254,19.0,2024-03-27
Kingston ValueRAM 16 GB,44.2,"4,2400","1,16",2.763,Green / Black,14.167,17.0,2024-03-27
Mushkin Silverline 16 GB,50.22,"4,2400","2,8",3.139,Silver / Green,14.167,17.0,2024-03-27
Kingston ValueRAM 16 GB,74.93,"4,2133","1,16",4.683,Black / Green,14.065,15.0,2024-03-27
Crucial CT32G4LFD4266 32 GB,87.99,"4,2666","1,32",2.75,Green / Black,14.254,19.0,2024-03-27
Kingston KSM24RS8/8MEI 8 GB,48.22,"4,2400","1,8",6.027,Green / Black,14.167,17.0,2024-03-27
G.Skill Trident Z Royal 32 GB,205.72,"4,3200","2,16",6.429,Gold,8.75,14.0,2024-03-27
Mushkin Redline 16 GB,83.33,"4,3200","2,8",5.208,Red / Silver,10.0,16.0,2024-03-27
Kingston KSM26RS8/16MEI 16 GB,251.0,"4,2666","1,16",15.688,,14.254,19.0,2024-03-27
Kingston Server Premier 8 GB,58.12,"4,2933","1,8",7.265,,14.32,21.0,2024-03-27
Kingston Server Premier 32 GB,95.92,"4,2666","1,32",2.998,,14.254,19.0,2024-03-27
Kingston Server Premier 16 GB,59.26,"4,2666","1,16",3.704,,14.254,19.0,2024-03-27
Kingston Server Premier 16 GB,58.99,"4,2666","1,16",3.687,,14.254,19.0,2024-03-27
Kingston Server Premier 32 GB,111.44,"4,3200","1,32",3.482,,13.75,22.0,2024-03-27
Mushkin Essentials 32 GB,82.99,"4,2666","1,32",2.593,Green / Black,14.254,19.0,2024-03-27
Kingston XMP Blu Red 8 GB,74.98,"3,1600","2,4",9.373,Red / Silver,11.25,9.0,2024-03-27
G.Skill F3-1333C9S-8GSA 8 GB,67.0,"3,1333","1,8",8.375,Green,13.503,9.0,2024-03-27
G.Skill F3-10666CL9D-16GBSQ 16 GB,33.54,"3,1333","2,8",2.096,Green,13.503,9.0,2024-03-27
Kingston KVR16LR11S8/4 4 GB,46.54,"3,1600","1,4",11.635,Green,13.75,11.0,2024-03-27
Kingston KVR16LR11D8K4/32I 32 GB,199.99,"3,1600","4,8",6.25,Green,13.75,11.0,2024-03-27
Kingston KVR16LE11S8/4I 4 GB,28.99,"3,1600","1,4",7.247,Green,13.75,11.0,2024-03-27
Kingston KVR1066D3S8E7S/2G 2 GB,19.98,"3,1066","1,2",9.99,Green,13.133,7.0,2024-03-27
Kingston KVR1333D3D4R9S/8G 8 GB,40.0,"3,1333","1,8",5.0,Green,13.503,9.0,2024-03-27
Kingston KVR1333D3E9S/8G 8 GB,39.07,"3,1333","1,8",4.884,Green,13.503,9.0,2024-03-27
Kingston KVR1333D3E9SK3/24G 24 GB,194.99,"3,1333","3,8",8.125,Green,13.503,9.0,2024-03-27
Kingston KVR1333D3Q8R9S/8G 8 GB,38.99,"3,1333","1,8",4.874,Green,13.503,9.0,2024-03-27
Kingston KVR13E9/2I 2 GB,43.7,"3,1333","1,2",21.85,Green,13.503,9.0,2024-03-27
Kingston KVR13E9/8I 8 GB,49.99,"3,1333","1,8",6.249,Green,13.503,9.0,2024-03-27
Kingston KVR13LE9S8/4EF 4 GB,28.99,"3,1333","1,4",7.247,Green,13.503,9.0,2024-03-27
Kingston KVR13LR9D4/16I 16 GB,38.99,"3,1333","1,16",2.437,Green,13.503,9.0,2024-03-27
Kingston KVR13LR9S4/8 8 GB,24.99,"3,1333","1,8",3.124,Green,13.503,9.0,2024-03-27
Kingston KVR13R9D4/16 16 GB,34.99,"3,1333","1,16",2.187,Green,13.503,9.0,2024-03-27
Kingston KVR13R9D4/16I 16 GB,44.99,"3,1333","1,16",2.812,Green,13.503,9.0,2024-03-27
Kingston KVR13R9D4/8I 8 GB,44.68,"3,1333","1,8",5.585,Green,13.503,9.0,2024-03-27
Kingston KVR13R9D8/8 8 GB,59.81,"3,1333","1,8",7.476,Green,13.503,9.0,2024-03-27
Kingston KVR13R9S4/4I 4 GB,14.99,"3,1333","1,4",3.748,Green,13.503,9.0,2024-03-27
Mushkin Proline 8 GB,28.99,"3,1333","1,8",3.624,Silver,13.503,9.0,2024-03-27
Kingston KVR16R11D4/8HC 8 GB,29.99,"3,1600","1,8",3.749,Green,13.75,11.0,2024-03-27
Kingston KVR16R11S8/4 4 GB,19.5,"3,1600","1,4",4.875,Green,13.75,11.0,2024-03-27
Kingston KVR16R11D8/4HC 4 GB,29.95,"3,1600","1,4",7.487,Green,13.75,11.0,2024-03-27
Kingston KVR16R11S8/4KF 4 GB,20.95,"3,1600","1,4",5.237,Green,13.75,11.0,2024-03-27
Crucial CT2K2G3S1067M 4 GB,35.99,"3,1066","2,2",8.998,Black / Green,13.133,7.0,2024-03-27
Crucial CT4G3S1067M 4 GB,29.95,"3,1066","1,4",7.487,Black / Green,13.133,7.0,2024-03-27
Crucial CT8G3S1339M 8 GB,31.36,"3,1333","1,8",3.92,Black / Green,13.503,9.0,2024-03-27
G.Skill FA-8500CL7S-4GBSQ 4 GB,23.34,"3,1066","1,4",5.835,Black / Green,13.133,7.0,2024-03-27
Mushkin 971699A 2 GB,21.62,"3,1066","1,2",10.81,Black / Green,13.133,7.0,2024-03-27
Mushkin 976643A 4 GB,32.59,"3,1066","2,2",8.148,Black / Blue,13.133,7.0,2024-03-27
Samsung M393B2G70BH0-YH9 16 GB,28.6,"3,1333","1,16",1.788,Black / Green,13.503,9.0,2024-03-27
Crucial CT8G4RFS4213 8 GB,34.99,"4,2133","1,8",4.374,Black / Green,14.065,15.0,2024-03-27
Mushkin Proline 8 GB,43.82,"3,1333","1,8",5.478,Black / Green,13.503,9.0,2024-03-27
Mushkin Proline 16 GB,39.99,"3,1333","1,16",2.499,Green,13.503,9.0,2024-03-27
Mushkin 992082 32 GB,100.72,"3,1333","1,32",3.147,Silver,13.503,9.0,2024-03-27
Kingston KVR16R11S4/8HB 8 GB,145.97,"3,1600","1,8",18.246,Black / Green,13.75,11.0,2024-03-27
Kingston KTD-PE421/8G 8 GB,23.98,"4,2133","1,8",2.998,Green,14.065,15.0,2024-03-27
Kingston KTH-PL421/8G 8 GB,28.51,"4,2133","1,8",3.564,Green,14.065,15.0,2024-03-27
Crucial CT8G3ERSLD41339 8 GB,26.99,"3,1333","1,8",3.374,Green,13.503,9.0,2024-03-27
Crucial CT8G3ERSLD4160B 8 GB,18.98,"3,1600","1,8",2.373,Green,13.75,11.0,2024-03-27
Crucial CT8G3ERSLD8160B 8 GB,28.99,"3,1600","1,8",3.624,Green,13.75,11.0,2024-03-27
Crucial CT8G3ERSLS4160B 8 GB,24.99,"3,1600","1,8",3.124,Green,13.75,11.0,2024-03-27
Kingston KTH-PL316S8/4G 4 GB,23.99,"3,1600","1,4",5.997,Green,13.75,11.0,2024-03-27
Kingston KVR16R11S8/4I 4 GB,28.99,"3,1600","1,4",7.247,Green,13.75,11.0,2024-03-27
Kingston KVR16R11D4/16HB 16 GB,107.73,"3,1600","1,16",6.733,Black / Green,13.75,11.0,2024-03-27
Mushkin Proline 16 GB,39.99,"3,1333","1,16",2.499,Blue,13.503,9.0,2024-03-27
Mushkin Proline 16 GB,45.99,"3,1600","1,16",2.874,Green,13.75,11.0,2024-03-27
Kingston KVR16R11S8/4HB 4 GB,19.98,"3,1600","1,4",4.995,Black / Green,13.75,11.0,2024-03-27
Kingston KSM24ED8/16ME 16 GB,109.0,"4,2400","1,16",6.812,Green / Black,14.167,17.0,2024-03-27
G.Skill Trident Z Royal 16 GB,793.09,"4,3600","2,8",49.568,Gold,7.778,14.0,2024-03-27
Kingston Server Premier 8 GB,36.59,"4,2666","1,8",4.574,,14.254,19.0,2024-03-27
Kingston Server Premier 16 GB,58.99,"4,3200","1,16",3.687,,13.75,22.0,2024-03-27
Kingston Server Premier 16 GB,171.0,"4,3200","1,16",10.688,,13.75,22.0,2024-03-27
Kingston ValueRAM 16 GB,44.12,"4,2666","1,16",2.757,,14.254,19.0,2024-03-27
Mushkin Redline 64 GB,204.99,"4,2933","2,32",3.203,,11.592,17.0,2024-03-27
Mushkin Silverline 8 GB,57.13,"4,2400","1,8",7.141,Silver,14.167,17.0,2024-03-27
Silicon Power SP004GBSFU213N02 4 GB,43.23,"4,2133","1,4",10.807,,14.065,15.0,2024-03-27
Kingston KSM26RS8/8MEI 8 GB,34.82,"4,2666","1,8",4.353,Green / Black,14.254,19.0,2024-03-27
Silicon Power SP008GBSFU240B02 8 GB,50.26,"4,2400","1,8",6.282,,14.167,17.0,2024-03-27
Kingston KTD-PE426D8/16G 16 GB,56.45,"4,2666","1,16",3.528,Green,14.254,19.0,2024-03-27
ADATA Supreme 4 GB,59.98,"3,1333","1,4",14.995,Green,13.503,9.0,2024-03-27
Crucial CT51264AC667 4 GB,79.48,"2,667","1,4",19.87,Green,14.993,5.0,2024-03-27
G.Skill F3-10666CL9D-8GBSQ 8 GB,22.26,"3,1333","2,4",2.783,Green,13.503,9.0,2024-03-27
GeIL GS34GB1066C7SC 4 GB,20.35,"3,1066","1,4",5.088,Green,13.133,7.0,2024-03-27
Mushkin 991741 4 GB,96.99,"2,800","1,4",24.247,Green,15.0,6.0,2024-03-27
Patriot Signature 8 GB,49.87,"3,1333","1,8",6.234,Green,13.503,9.0,2024-03-27
G.Skill F3-12800CL11D-8GBSQ 8 GB,21.0,"3,1600","2,4",2.625,Green,13.75,11.0,2024-03-27
G.Skill F3-10666CL9S-8GBSQ 8 GB,19.15,"3,1333","1,8",2.394,Green,13.503,9.0,2024-03-27
Samsung M393B1G70BH0-CK0 8 GB,25.99,"3,1600","1,8",3.249,Green,13.75,11.0,2024-03-27
G.Skill Ripjaws 16 GB,179.95,"3,1600","4,4",11.247,Black / Red,11.25,9.0,2024-03-27
Kingston KVR26S19D8/16 16 GB,42.91,"4,2666","1,16",2.682,Green / Black,14.254,19.0,2024-03-27
Kingston KCP424SS8/8 8 GB,32.97,"4,2400","1,8",4.121,Green / Black,14.167,17.0,2024-03-27
Corsair ValueSelect 8 GB,56.63,"4,2133","2,4",7.079,Black / Yellow,14.065,15.0,2024-03-27
Kingston KVR21S15S8/4 4 GB,11.0,"4,2133","1,4",2.75,Black / Silver,14.065,15.0,2024-03-27
Crucial CT51264BF186DJ 4 GB,16.48,"3,1866","1,4",4.12,Black / Green,13.934,13.0,2024-03-27
PNY NHS 8 GB,22.99,"3,1600","1,8",2.874,Black / Green,13.75,11.0,2024-03-27
Mushkin Essentials 16 GB,230.99,"3,1600","1,16",14.437,Black / Blue,13.75,11.0,2024-03-27
Mushkin Essentials 32 GB,467.99,"3,1600","2,16",14.625,Black / Blue,13.75,11.0,2024-03-27
Mushkin Essentials 4 GB,20.99,"4,2133","1,4",5.247,Black / Green,14.065,15.0,2024-03-27
Crucial CT2KIT25664BA160BJ 4 GB,34.99,"3,1600","2,2",8.748,Black / Green,13.75,11.0,2024-03-27
Kingston ValueRAM 8 GB,34.85,"4,2133","1,8",4.356,Black / Green,14.065,15.0,2024-03-27
G.Skill Trident Z 16 GB,229.0,"4,3466","2,8",14.312,Silver / White,9.233,16.0,2024-03-27
Kingston KVR21R15S4/8I 8 GB,39.99,"4,2133","1,8",4.999,Black / Green,14.065,15.0,2024-03-27
G.Skill Trident Z 64 GB,478.0,"4,3200","8,8",7.469,Silver / White,8.75,14.0,2024-03-27
Corsair Vengeance 8 GB,34.99,"4,2666","2,4",4.374,Black / Yellow,13.503,18.0,2024-03-27
Kingston KCP421NS8/4 4 GB,32.99,"4,2133","1,4",8.248,Black / Green,14.065,15.0,2024-03-27
Kingston KCP316SD8/8 8 GB,24.18,"3,1600","1,8",3.022,Black / Green,13.75,11.0,2024-03-27
Crucial CT8G4RFS424A 8 GB,28.99,"4,2400","1,8",3.624,Green / Black,14.167,17.0,2024-03-27
Patriot Signature Line 4 GB,15.35,"3,1600","1,4",3.837,Green / Black,13.75,11.0,2024-03-27
Crucial CT102472BF160B 8 GB,44.99,"3,1600","1,8",5.624,Green / Black,13.75,11.0,2024-03-27
G.Skill Sniper X 32 GB,198.0,"4,3600","4,8",6.188,Silver / Camo,10.556,19.0,2024-03-27
Corsair CMSX4GX4M1A2400C16 4 GB,17.19,"4,2400","1,4",4.298,Black,13.333,16.0,2024-03-27
Kingston D2G72M151 16 GB,199.67,"4,2133","1,16",12.479,Black / Green,14.065,15.0,2024-03-27
Kingston ValueRAM 2 GB,45.0,"2,800","2,1",22.5,Green,15.0,6.0,2024-03-27
Crucial CT2KIT51272AF667 8 GB,58.99,"2,667","2,4",7.374,Green,14.993,5.0,2024-03-27
Kingston FURY Impact 16 GB,45.97,"4,2666","1,16",2.873,Black,12.003,16.0,2024-03-27
Thermaltake TOUGHRAM 16 GB,106.39,"4,3600","2,8",6.649,Black / Silver,10.0,18.0,2024-03-27
G.Skill Trident Z Royal 64 GB,614.99,"4,3600","8,8",9.609,Gold,7.778,14.0,2024-03-27
Kingston Fury Renegade RGB 32 GB,92.99,"4,3600","1,32",2.906,Black,10.0,18.0,2024-03-27
Kingston Server Premier 32 GB,189.99,"4,2933","1,32",5.937,,14.32,21.0,2024-03-27
Mushkin Redline Lumina 16 GB,99.4,"4,3200","2,8",6.213,Black,8.75,14.0,2024-03-27
Thermaltake TOUGHRAM XG RGB 32 GB,260.39,"4,4000","2,16",8.137,Black / Silver,9.5,19.0,2024-03-27
Crucial CT8G52C42S5 8 GB,30.98,"5,5200","1,8",3.873,Black,16.154,42.0,2024-03-27
G.Skill Ripjaws X 8 GB,47.47,"3,2133","2,4",5.934,Black / Blue,8.439,9.0,2024-03-27
G.Skill Ripjaws X 8 GB,69.0,"3,1600","2,4",8.625,Black / Blue,11.25,9.0,2024-03-27
G.Skill Ripjaws X 8 GB,56.75,"3,2400","2,4",7.094,,9.167,11.0,2024-03-27
Kingston KVR1333D3D4R9SK2/16G 16 GB,74.5,"3,1333","2,8",4.656,Green,13.503,9.0,2024-03-27
Patriot Viper 4 8 GB,55.48,"4,2400","2,4",6.935,Black / Red,12.5,15.0,2024-03-27
Mushkin Essentials 32 GB,503.99,"3,1866","2,16",15.75,Black / Blue,13.934,13.0,2024-03-27
G.Skill Trident Z 16 GB,656.48,"4,4000","2,8",41.03,White / Gold,9.5,19.0,2024-03-27
Corsair Dominator Platinum 8 GB,146.16,"4,2800","2,4",18.27,Black / Silver,10.714,15.0,2024-03-27
Corsair Vengeance LED 32 GB,302.39,"4,3000","4,8",9.45,Black / Blue,10.0,15.0,2024-03-27
Corsair Vengeance RGB 64 GB,316.8,"4,2666","4,16",4.95,Black,12.003,16.0,2024-03-27
G.Skill Sniper X 32 GB,175.52,"4,3200","4,8",5.485,Black / Camo,10.0,16.0,2024-03-27
Samsung M393B1G70DB0-YK0 8 GB,26.0,"3,1600","1,8",3.25,Green / Black,13.75,11.0,2024-03-27
Mushkin Redline 16 GB,149.99,"4,3466","2,8",9.374,Red / Silver,10.387,18.0,2024-03-27
G.Skill Trident Z 32 GB,162.12,"4,3600","4,8",5.066,Red / Silver,9.444,17.0,2024-03-27
G.Skill Ripjaws 8 GB,25.36,"4,2133","2,4",3.17,Black / Blue,14.065,15.0,2024-03-27
Patriot Viper 4 8 GB,59.43,"4,2800","2,4",7.429,Black / Red,11.429,16.0,2024-03-27
Kingston KVR13R9D4K4/64I 64 GB,118.99,"3,1333","4,16",1.859,Green,13.503,9.0,2024-03-27
G.Skill Ripjaws 4 GB,16.54,"4,2666","1,4",4.135,Black / Blue,13.503,18.0,2024-03-27
Corsair Vengeance LPX 32 GB,197.63,"4,2666","2,16",6.176,White,12.003,16.0,2024-03-27
G.Skill Trident Z Royal 16 GB,209.0,"4,3600","2,8",13.062,Silver,8.889,16.0,2024-03-27
G.Skill Trident Z Royal 16 GB,164.64,"4,3600","2,8",10.29,Silver,7.778,14.0,2024-03-27
Kingston KCP426SS6/4 4 GB,16.57,"4,2666","1,4",4.143,Green / Black,12.753,17.0,2024-03-27
Corsair Dominator Platinum RGB 32 GB,202.41,"4,3200","2,16",6.325,Black,10.0,16.0,2024-03-27
Kingston Server Premier 64 GB,184.08,"4,2666","1,64",2.876,,14.254,19.0,2024-03-27
Kingston Server Premier 32 GB,83.99,"4,3200","1,32",2.625,,13.75,22.0,2024-03-27
G.Skill Trident Z Royal 256 GB,659.99,"4,3200","8,32",2.578,Silver,10.0,16.0,2024-03-27
Mushkin Redline 16 GB,61.99,"4,2933","2,8",3.874,,11.592,17.0,2024-03-27
Kingston KVR1333D3/2GR 2 GB,22.1,"3,1333","1,2",11.05,Green,13.503,9.0,2024-03-27
Mushkin Essentials 8 GB,28.99,"3,1333","2,4",3.624,Green,13.503,9.0,2024-03-27
G.Skill Ripjaws Z 32 GB,183.58,"3,2133","8,4",5.737,Black / Blue,8.439,9.0,2024-03-27
Mushkin Essentials 2 GB,12.64,"3,1600","1,2",6.32,Green,13.75,11.0,2024-03-27
Kingston KVR13N9S8K2/8 8 GB,44.99,"3,1333","2,4",5.624,Green,13.503,9.0,2024-03-27
Patriot Viper 3 Low Profile Black 8 GB,32.4,"3,1600","2,4",4.05,Black / Silver,11.25,9.0,2024-03-27
Crucial CT51264BA1339J 4 GB,24.37,"3,1333","1,4",6.093,Black / Green,13.503,9.0,2024-03-27
Kingston KVR1333D3E9SK2/16G 16 GB,128.88,"3,1333","2,8",8.055,Green,13.503,9.0,2024-03-27
Kingston KVR1333D3E9SK2/8G 8 GB,28.8,"3,1333","2,4",3.6,Green,13.503,9.0,2024-03-27
Patriot Viper 4 Blackout 32 GB,102.89,"4,3000","2,16",3.215,Black,10.667,16.0,2024-03-27
Corsair CMV16GX3M2A1600C11 16 GB,139.93,"3,1600","2,8",8.746,Green,11.25,9.0,2024-03-27
Corsair Dominator Platinum RGB 32 GB,159.99,"4,3200","4,8",5.0,Black,10.0,16.0,2024-03-27
Mushkin Silverline 32 GB,69.98,"4,3200","2,16",2.187,Silver,13.75,22.0,2024-03-27
Mushkin Essentials 32 GB,69.98,"4,2400","2,16",2.187,Silver / Green,14.167,17.0,2024-03-27
G.Skill F4-4000C15Q-32GTRS 64 GB,703.14,"4,4000","8,8",10.987,Gold,7.5,15.0,2024-03-27
Mushkin Essentials 32 GB,82.99,"4,2666","1,32",2.593,Green / Black,14.254,19.0,2024-03-27
TEAMGROUP T-Force Zeus 32 GB,169.0,"4,3200","2,16",5.281,Red,12.5,20.0,2024-03-27
Kingston FURY Renegade 32 GB,98.39,"4,2666","1,32",3.075,Black,11.253,15.0,2024-03-27
Kingston Server Premier 8 GB,31.93,"4,2666","1,8",3.991,,14.254,19.0,2024-03-27
Kingston Server Premier 8 GB,31.46,"4,3200","1,8",3.933,,13.75,22.0,2024-03-27
Mushkin Redline 32 GB,157.29,"4,4000","2,16",4.915,Black,9.0,18.0,2024-03-27
Mushkin Silverline 64 GB,119.99,"4,3200","2,32",1.875,Silver,13.75,22.0,2024-03-27
Mushkin Proline 8 GB,34.99,"4,2133","1,8",4.374,,14.065,15.0,2024-03-27
Crucial CT25664BA1067 2 GB,19.98,"3,1066","1,2",9.99,Green,13.133,7.0,2024-03-27
Kingston ValueRAM 2 GB,16.98,"3,1066","1,2",8.49,Green,13.133,7.0,2024-03-27
Patriot Viper Xtreme 8 GB,105.0,"3,1866","2,4",13.125,Black / Silver,9.646,9.0,2024-03-27
Kingston Value 1 GB,22.99,"2,400","1,1",22.99,Green,15.0,3.0,2024-03-27
Mushkin Essentials 8 GB,22.34,"3,1066","2,4",2.792,Green,13.133,7.0,2024-03-27
Crucial CT51264BD1339 4 GB,26.23,"3,1333","1,4",6.558,Green,13.503,9.0,2024-03-27
Mushkin Essentials 4 GB,17.98,"3,1600","1,4",4.495,Green,13.75,11.0,2024-03-27
G.Skill NS 4 GB,19.68,"3,1600","1,4",4.92,Black,13.75,11.0,2024-03-27
G.Skill Aegis 4 GB,15.99,"3,1333","1,4",3.998,,13.503,9.0,2024-03-27
Crucial CT8G4SFS8266 8 GB,21.0,"4,2666","1,8",2.625,Green / Black,14.254,19.0,2024-03-27
Crucial CT51264BF160B 4 GB,12.99,"3,1600","1,4",3.248,Black / Green,13.75,11.0,2024-03-27
Mushkin Essentials 16 GB,35.99,"3,1066","2,8",2.249,Green,13.133,7.0,2024-03-27
Crucial CT2K24G56C46S5 48 GB,148.99,"5,5600","2,24",3.104,Black,16.429,46.0,2024-03-27
G.Skill Trident Z RGB 64 GB,223.09,"4,2666","2,32",3.486,,14.254,19.0,2024-03-27
G.Skill F4-3600C16Q2-64GTZSW 64 GB,358.97,"4,3600","8,8",5.609,Gray / White,8.889,16.0,2024-03-27
PROXMEM KERBEROS 16 GB,49.99,"4,3600","2,8",3.124,Black / Silver,10.0,18.0,2024-03-27
G.Skill Ripjaws 32 GB,99.99,"4,3200","2,16",3.125,Blue / Black,11.25,18.0,2024-03-27
Kingston ValueRAM 16 GB,44.06,"4,3200","1,16",2.754,,13.75,22.0,2024-03-27
Crucial CT2K32G56C46S5 64 GB,209.99,"5,5600","2,32",3.281,Black,16.429,46.0,2024-03-27
G.Skill Ripjaws 8 GB,26.99,"4,3200","1,8",3.374,Black / Blue,11.25,18.0,2024-03-27
G.Skill Ripjaws 16 GB,36.99,"4,2666","2,8",2.312,Green,14.254,19.0,2024-03-27
G.Skill Ripjaws 32 GB,64.99,"4,2666","2,16",2.031,Black,13.503,18.0,2024-03-27
Mushkin Redline 64 GB,476.39,"4,2800","2,32",7.444,Red,12.143,17.0,2024-03-27
Mushkin MES4S266KF32GX2 64 GB,139.68,"4,2666","2,32",2.183,,14.254,19.0,2024-03-27
Mushkin Essentials 4 GB,18.38,"3,1333","2,2",4.595,Green,13.503,9.0,2024-03-27
Crucial CT32G3ELSDQ4186D 32 GB,58.99,"3,1866","1,32",1.843,Blue / Silver,11.79,11.0,2024-03-27
G.Skill Ripjaws 32 GB,64.99,"4,2133","2,16",2.031,Black,14.065,15.0,2024-03-27
Corsair Vengeance Performance 16 GB,39.99,"4,2666","1,16",2.499,Black / Yellow,13.503,18.0,2024-03-27
G.Skill Ripjaws 8 GB,19.98,"4,2666","1,8",2.498,Green,14.254,19.0,2024-03-27
Crucial CT2K16G4SFD8266 32 GB,69.98,"4,2666","2,16",2.187,Green / Black,14.254,19.0,2024-03-27
TEAMGROUP Elite 16 GB,36.99,"4,2666","2,8",2.312,Black,14.254,19.0,2024-03-27
Kingston ValueRAM 8 GB,25.79,"4,3200","1,8",3.224,,13.75,22.0,2024-03-27
Lexar LD4AS016G-B3200GSST 16 GB,36.99,"4,3200","1,16",2.312,Black,13.75,22.0,2024-03-27
G.Skill Flare X 64 GB,192.8,"4,3200","4,16",3.013,Black,10.0,16.0,2024-03-27
Corsair XMS2 2 GB,44.96,"2,800","2,1",22.48,Black / White,12.5,5.0,2024-03-27
Kingston ValueRAM 16 GB,56.02,"5,4800","1,16",3.501,,16.667,40.0,2024-03-27
G.Skill Sniper 16 GB,39.99,"3,1600","2,8",2.499,Black / Red,12.5,10.0,2024-03-27
Crucial CT2K8G4SFS8266 16 GB,44.99,"4,2666","2,8",2.812,Green / Black,14.254,19.0,2024-03-27
TEAMGROUP T-Force Xtreem ARGB 32 GB,144.91,"4,3200","2,16",4.528,White,10.0,16.0,2024-03-27
Kingston FURY Impact 8 GB,38.29,"5,4800","1,8",4.786,Black,15.833,38.0,2024-03-27
Kingston ValueRAM 16 GB,87.99,"4,2133","1,16",5.499,Green,14.065,15.0,2024-03-27
Mushkin Redline Lumina 16 GB,70.9,"4,3200","2,8",4.431,Black,10.0,16.0,2024-03-27
G.Skill F4-3200C16Q2-128GTZKW 128 GB,799.0,"4,3200","8,16",6.242,Black / White,10.0,16.0,2024-03-27
Crucial CT32G56C46S5 32 GB,99.99,"5,5600","1,32",3.125,Black,16.429,46.0,2024-03-27
Patriot Extreme Performance 4 GB,45.45,"2,800","2,2",11.363,Black / Green,12.5,5.0,2024-03-27
Patriot Signature 8 GB,71.79,"3,1600","2,4",8.974,Blue / Silver,13.75,11.0,2024-03-27
Mushkin Proline 8 GB,35.99,"3,1866","1,8",4.499,Green,13.934,13.0,2024-03-27
G.Skill Trident Z Royal 16 GB,205.07,"4,4600","2,8",12.817,Gold,7.826,18.0,2024-03-27
Thermaltake TOUGHRAM RGB 16 GB,163.22,"4,4400","2,8",10.201,White / Silver,8.636,19.0,2024-03-27
Corsair Dominator Platinum RGB 64 GB,254.99,"4,3600","4,16",3.984,Black,10.0,18.0,2024-03-27
G.Skill Trident Z5 RGB 32 GB,124.31,"5,5600","2,16",3.885,Silver / Black,14.286,40.0,2024-03-27
Mushkin Proline 16 GB,57.99,"4,2133","1,16",3.624,,14.065,15.0,2024-03-27
G.Skill Ripjaws V 16 GB,116.68,"4,4400","2,8",7.293,Black,7.727,17.0,2024-03-27
Thermaltake TOUGHRAM XG RGB 16 GB,219.99,"4,4600","2,8",13.749,White / Silver,8.261,19.0,2024-03-27
Kingston ValueRAM 3 GB,25.48,"3,1333","3,1",8.493,Green,13.503,9.0,2024-03-27
ADATA Premier 16 GB,162.28,"3,1333","2,8",10.143,Green,13.503,9.0,2024-03-27
Crucial CT16G4WFD8266 16 GB,84.99,"4,2666","1,16",5.312,Green,14.254,19.0,2024-03-27
Mushkin Essentials 16 GB,35.99,"3,1600","2,8",2.249,Green,13.75,11.0,2024-03-27
Kingston Server Premier 16 GB,53.33,"4,2666","1,16",3.333,,14.254,19.0,2024-03-27
Patriot Viper Steel 16 GB,33.99,"4,2666","1,16",2.124,Silver / Black,13.503,18.0,2024-03-27
OCZ Value 1 GB,34.95,"2,667","1,1",34.95,Green,14.993,5.0,2024-03-27
Corsair CMV4GX3M1A1333C9 4 GB,34.98,"3,1333","1,4",8.745,Black / Silver,13.503,9.0,2024-03-27
G.Skill F3-12800CL9D-4GBNQ 4 GB,57.0,"3,1600","2,2",14.25,Red / Silver,11.25,9.0,2024-03-27
Patriot Gamer 6 GB,79.34,"3,1600","3,2",13.223,Black / Green,11.25,9.0,2024-03-27
Corsair CMV8GX3M2A1333C9 8 GB,54.98,"3,1333","2,4",6.872,Green,13.503,9.0,2024-03-27
Crucial Ballistix Sport 8 GB,69.95,"3,1333","1,8",8.744,Black / Silver,13.503,9.0,2024-03-27
Kingston ValueRAM 8 GB,77.68,"4,2133","1,8",9.71,Black / Green,14.065,15.0,2024-03-27
Kingston ValueRAM 32 GB,72.95,"4,2133","1,32",2.28,Black / Green,14.065,15.0,2024-03-27
G.Skill Trident Z Royal 32 GB,449.0,"4,4000","4,8",14.031,Silver,8.5,17.0,2024-03-27
Corsair CMV16GX3M2A1333C9 16 GB,75.44,"3,1333","2,8",4.715,Green,13.503,9.0,2024-03-27
TEAMGROUP T-Force Xtreem ARGB 16 GB,107.99,"4,3200","2,8",6.749,White,10.0,16.0,2024-03-27
Mushkin Redline Lumina 32 GB,134.09,"4,3600","2,16",4.19,White,10.0,18.0,2024-03-27
VisionTek 901343 8 GB,62.99,"4,2933","1,8",7.874,Black,14.32,21.0,2024-03-27
VisionTek 901351 32 GB,147.97,"4,3200","1,32",4.624,Black,13.75,22.0,2024-03-27
G.Skill Trident Z Royal 16 GB,154.99,"4,3600","2,8",9.687,Silver,7.778,14.0,2024-03-27
Crucial CT32G48C40S5 32 GB,88.99,"5,4800","1,32",2.781,Black,16.667,40.0,2024-03-27
